SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_PHONE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT
103213,Cash loans,M,Y,N,One child,112500.0,308461.5,22482.0,279000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Tenant,0.035792,1,0,0,3.0,2
103214,Cash loans,F,N,N,No child,67500.0,58500.0,2844.0,58500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Not Married,Owner,0.00712,1,0,0,1.0,2
103215,Cash loans,F,N,N,No child,112500.0,253737.0,26923.5,229500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,No or low rent,0.009334,1,1,1,2.0,2
103216,Cash loans,F,N,Y,No child,135000.0,746280.0,54306.0,675000.0,Family,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.032561,1,1,1,2.0,1
103217,Cash loans,F,N,N,No child,90000.0,409500.0,15565.5,409500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Separated,No or low rent,0.035792,1,1,0,1.0,2
103218,Cash loans,F,N,Y,No child,90000.0,177768.0,8550.0,135000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.006629,0,0,0,2.0,2
103219,Cash loans,M,N,Y,No child,67500.0,265851.0,11709.0,229500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.025164,1,1,1,2.0,2
103220,Cash loans,F,N,Y,No child,112500.0,457834.5,14751.0,378000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Widow,Owner,0.010966,0,0,0,1.0,2
103221,Cash loans,F,N,N,No child,90000.0,139230.0,10539.0,112500.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Widow,Owner,0.01885,0,0,0,1.0,2
103222,Cash loans,F,N,Y,No child,112500.0,398016.0,22977.0,360000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.0196889999999999,0,0,0,2.0,2
103223,Revolving loans,F,N,Y,No child,72000.0,202500.0,10125.0,202500.0,Family,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Not Married,Owner,0.00733,0,0,0,1.0,2
103224,Cash loans,F,N,Y,Two children,189000.0,284400.0,10849.5,225000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Not Married,Owner,0.031329,1,0,0,3.0,2
103225,Cash loans,F,N,Y,No child,90000.0,450000.0,16294.5,450000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.025164,1,0,0,2.0,2
103226,Cash loans,F,N,N,No child,225000.0,715500.0,20920.5,715500.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.006233,0,0,1,2.0,2
103227,Cash loans,F,N,Y,One child,90000.0,95940.0,11385.0,90000.0,Family,Public worker,Lower Secondary & Secondary,Married,Owner,0.005313,1,1,0,3.0,2
103228,Cash loans,F,N,Y,Two children,144000.0,149256.0,15421.5,135000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,No or low rent,0.001276,1,1,0,4.0,2
103229,Cash loans,F,Y,Y,One child,360000.0,1024740.0,52452.0,900000.0,Unaccompanied,Commercial associate,Higher education,Married,Owner,0.003069,1,0,0,3.0,3
103233,Cash loans,F,N,Y,No child,58500.0,152820.0,8901.0,135000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Widow,Owner,0.008068,0,0,0,1.0,3
103234,Revolving loans,F,N,N,No child,180000.0,180000.0,9000.0,180000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Not Married,Owner,0.018029,1,0,0,1.0,3
103235,Cash loans,F,N,N,No child,202500.0,473760.0,46858.5,450000.0,Unaccompanied,Pensioner/Student/Unemployed,Higher education,Married,Owner,0.011703,0,0,1,2.0,2
103236,Cash loans,M,N,Y,No child,112500.0,640080.0,31261.5,450000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Not Married,Tenant,0.0196889999999999,1,0,0,1.0,2
103237,Cash loans,F,Y,Y,One child,202500.0,302076.0,27832.5,270000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.020246,1,0,0,3.0,3
103238,Cash loans,F,N,Y,No child,103500.0,571446.0,18562.5,477000.0,Unaccompanied,Public worker,Lower Secondary & Secondary,Married,Owner,0.01885,1,1,0,2.0,2
103241,Cash loans,F,N,N,One child,103500.0,381528.0,18684.0,315000.0,Family,Private worker,Lower Secondary & Secondary,Separated,Owner,0.0066709999999999,1,1,0,2.0,2
103242,Cash loans,F,N,N,No child,202500.0,746280.0,49873.5,675000.0,Unaccompanied,Private worker,Higher education,Not Married,Owner,0.020713,1,0,0,1.0,3
103244,Cash loans,F,N,Y,Two children,83250.0,1442952.0,39681.0,1260000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.028663,1,1,1,4.0,2
103245,Cash loans,F,N,Y,One child,270000.0,545040.0,39627.0,450000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Separated,Owner,0.018029,1,0,0,2.0,3
103246,Cash loans,M,Y,N,One child,270000.0,1108269.0,51484.5,895500.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Not Married,Owner,0.005313,1,0,0,2.0,2
103247,Cash loans,F,Y,N,No child,67500.0,985500.0,28813.5,985500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.018029,1,1,1,2.0,3
103248,Revolving loans,F,N,N,One child,202500.0,585000.0,29250.0,585000.0,Unaccompanied,Private worker,Higher education,Married,Owner,0.010556,1,0,0,3.0,3
103249,Cash loans,M,Y,N,No child,189000.0,1206000.0,36693.0,1206000.0,Unaccompanied,Private worker,Incomplete higher,Married,No or low rent,0.010032,1,0,1,2.0,2
103250,Cash loans,M,Y,N,Two children,262503.0,675000.0,38043.0,675000.0,Unaccompanied,Commercial associate,Higher education,Married,Owner,0.026392,1,1,1,4.0,2
103251,Cash loans,F,N,Y,No child,112500.0,556870.5,20133.0,391500.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.025164,0,0,1,2.0,2
103253,Cash loans,F,N,N,No child,90000.0,257391.0,20047.5,238500.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Separated,No or low rent,0.0105,1,0,0,1.0,3
103254,Cash loans,F,N,N,No child,63000.0,301464.0,8419.5,238500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Not Married,Owner,0.020713,1,0,0,1.0,3
103255,Cash loans,M,N,N,No child,112500.0,900000.0,39645.0,900000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.015221,1,1,0,2.0,2
103256,Cash loans,F,Y,Y,No child,76500.0,139230.0,12897.0,112500.0,Family,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.00963,0,0,0,2.0,2
103257,Cash loans,F,N,N,No child,225000.0,1551798.0,50058.0,1215000.0,Family,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.072508,1,0,1,2.0,1
103260,Cash loans,M,N,N,No child,225000.0,254700.0,26887.5,225000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.006305,1,0,0,2.0,3
103261,Cash loans,F,Y,N,Two children,360000.0,675000.0,18562.5,675000.0,Unaccompanied,Commercial associate,Higher education,Married,Owner,0.009334,1,0,0,4.0,2
103262,Cash loans,F,N,Y,No child,171000.0,948582.0,30600.0,679500.0,Family,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.0072739999999999,1,1,0,2.0,2
103263,Cash loans,M,Y,N,No child,180000.0,508495.5,21541.5,454500.0,Unaccompanied,Private worker,Higher education,Married,Owner,0.00963,1,1,1,2.0,2
103264,Cash loans,F,N,Y,No child,90000.0,135000.0,10822.5,135000.0,Unaccompanied,Private worker,Higher education,Married,Owner,0.022625,1,1,1,2.0,2
103265,Cash loans,M,Y,N,Two children,103500.0,675000.0,21906.0,675000.0,Unaccompanied,Commercial associate,Higher education,Married,No or low rent,0.0228,1,0,0,4.0,2
103266,Cash loans,F,N,Y,No child,157500.0,334152.0,18256.5,270000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.019101,0,0,0,2.0,2
103267,Cash loans,F,Y,N,One child,103500.0,355536.0,14040.0,270000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.030755,1,0,0,3.0,2
103268,Cash loans,F,N,N,No child,202500.0,675000.0,32472.0,675000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.04622,1,1,0,2.0,1
103269,Cash loans,F,N,Y,One child,247500.0,1611072.0,66618.0,1440000.0,Family,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.04622,1,0,0,3.0,1
103270,Cash loans,M,Y,Y,No child,90000.0,225000.0,9661.5,225000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Widow,No or low rent,0.028663,0,0,0,1.0,2
103271,Cash loans,F,Y,Y,No child,112500.0,314100.0,13437.0,225000.0,Unaccompanied,Public worker,Lower Secondary & Secondary,Widow,Owner,0.009549,1,0,0,1.0,2
103272,Cash loans,F,N,Y,No child,67500.0,253737.0,24849.0,229500.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.009175,0,0,0,2.0,2
103273,Cash loans,M,Y,Y,No child,225000.0,900000.0,48955.5,900000.0,Family,Commercial associate,Higher education,Not Married,No or low rent,0.035792,1,0,1,1.0,2
103274,Cash loans,F,N,Y,No child,112500.0,314055.0,13437.0,238500.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Widow,Owner,0.010147,0,0,0,1.0,2
103275,Cash loans,M,Y,Y,One child,225000.0,888840.0,29506.5,675000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.0031219999999999,0,0,0,3.0,3
103276,Revolving loans,M,N,Y,No child,189000.0,337500.0,16875.0,540000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.016612,1,0,1,2.0,2
103277,Cash loans,F,N,Y,No child,180000.0,90000.0,9031.5,90000.0,Unaccompanied,Commercial associate,Higher education,Married,Owner,0.022625,1,0,0,2.0,2
103278,Cash loans,F,Y,Y,No child,162000.0,566055.0,16681.5,472500.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.019101,0,0,1,2.0,2
103281,Cash loans,F,N,N,One child,90000.0,276277.5,14593.5,238500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.006296,1,1,1,3.0,3
103282,Cash loans,F,Y,Y,No child,306000.0,630000.0,25114.5,630000.0,Family,Private worker,Lower Secondary & Secondary,Not Married,Owner,0.026392,1,0,1,1.0,2
103283,Cash loans,F,N,N,No child,202500.0,1006920.0,51412.5,900000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.04622,1,1,1,2.0,1
103284,Cash loans,M,N,N,> Three children,360000.0,1149210.0,31729.5,1003500.0,Unaccompanied,Commercial associate,Higher education,Married,Owner,0.02461,1,0,0,5.0,2
103285,Cash loans,M,Y,Y,One child,157500.0,251091.0,26770.5,238500.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.020713,1,0,1,3.0,3
103288,Cash loans,F,N,Y,One child,135000.0,225000.0,14778.0,225000.0,Unaccompanied,Commercial associate,Higher education,Separated,Owner,0.00702,1,0,0,2.0,2
103289,Cash loans,F,N,Y,No child,225000.0,454500.0,23206.5,454500.0,Unaccompanied,Commercial associate,Higher education,Married,Owner,0.028663,1,0,0,2.0,2
103291,Cash loans,F,N,Y,No child,112500.0,542133.0,17748.0,468000.0,Family,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.018634,0,0,0,2.0,2
103292,Cash loans,F,N,Y,No child,180000.0,1350000.0,39604.5,1350000.0,Unaccompanied,Private worker,Higher education,Married,Owner,0.009175,1,1,0,2.0,2
103293,Cash loans,F,N,Y,No child,108000.0,616500.0,25915.5,616500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.025164,1,0,0,2.0,2
103294,Cash loans,F,N,Y,No child,180000.0,189000.0,14931.0,189000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.01885,1,1,0,2.0,2
103295,Cash loans,F,Y,Y,No child,360000.0,791532.0,25663.5,567000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Not Married,Owner,0.032561,1,0,0,1.0,1
103296,Cash loans,F,N,N,No child,135000.0,373500.0,9981.0,225000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.008019,1,0,0,2.0,2
103297,Cash loans,M,Y,Y,One child,202500.0,1258650.0,53325.0,1125000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.04622,1,0,1,3.0,1
103299,Cash loans,M,N,Y,One child,81000.0,364896.0,16069.5,315000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.01885,1,1,0,3.0,2
103300,Cash loans,F,N,Y,No child,270000.0,679500.0,27076.5,679500.0,Family,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.026392,0,0,1,2.0,2
103301,Revolving loans,F,Y,Y,No child,315000.0,900000.0,45000.0,900000.0,Unaccompanied,Pensioner/Student/Unemployed,Higher education,Married,Owner,0.018634,0,0,1,2.0,2
103302,Revolving loans,F,N,Y,One child,72000.0,225000.0,11250.0,225000.0,Family,Private worker,Lower Secondary & Secondary,Married,Owner,0.00733,1,0,0,3.0,2
103303,Cash loans,F,N,Y,No child,135000.0,291384.0,23008.5,270000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.005084,0,0,0,2.0,2
103304,Cash loans,F,N,Y,> Three children,81000.0,242595.0,17383.5,202500.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Separated,Owner,0.020713,0,0,0,4.0,3
103305,Revolving loans,F,N,Y,No child,81000.0,180000.0,9000.0,180000.0,Family,Private worker,Lower Secondary & Secondary,Separated,Owner,0.030755,1,0,0,1.0,2
103306,Cash loans,M,Y,N,No child,121500.0,490536.0,23989.5,405000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Married,No or low rent,0.006305,1,0,0,2.0,3
103307,Cash loans,M,Y,Y,No child,360000.0,1147500.0,33682.5,1147500.0,Unaccompanied,Private worker,Higher education,Married,Owner,0.008575,1,0,0,2.0,2
103308,Cash loans,F,Y,Y,No child,135000.0,592560.0,35937.0,450000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.006233,1,0,0,2.0,2
103309,Cash loans,M,N,N,One child,202500.0,625536.0,49554.0,540000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.007305,1,1,0,3.0,3
103310,Cash loans,F,N,Y,No child,270000.0,225000.0,17905.5,225000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Separated,Owner,0.010032,1,0,0,1.0,2
103311,Cash loans,F,N,Y,Two children,80383.5,312768.0,16096.5,270000.0,Unaccompanied,Private worker,Higher education,Married,Owner,0.010006,1,1,0,4.0,2
103312,Cash loans,M,Y,Y,No child,256500.0,1832940.0,50535.0,1530000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.04622,1,0,0,2.0,1
103313,Cash loans,F,Y,Y,Two children,112500.0,211500.0,10417.5,211500.0,Family,Private worker,Lower Secondary & Secondary,Married,Owner,0.025164,1,1,1,4.0,2
103314,Cash loans,F,N,N,No child,247500.0,239850.0,23719.5,225000.0,Unaccompanied,Public worker,Lower Secondary & Secondary,Married,Owner,0.032561,1,1,1,2.0,1
103316,Cash loans,M,N,N,One child,180000.0,545040.0,26509.5,450000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Not Married,Owner,0.008575,1,0,1,2.0,2
103317,Cash loans,F,N,Y,No child,202500.0,755190.0,36459.0,675000.0,Family,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.005084,1,0,0,2.0,2
103318,Cash loans,F,N,Y,Two children,540000.0,2156400.0,59301.0,1800000.0,Unaccompanied,Private worker,Higher education,Married,Owner,0.04622,1,1,1,4.0,1
103320,Cash loans,F,N,Y,One child,144000.0,755190.0,33394.5,675000.0,Family,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.0038179999999999,0,0,0,3.0,2
103321,Cash loans,F,N,N,No child,135000.0,343800.0,16852.5,225000.0,Family,Private worker,Lower Secondary & Secondary,Widow,Owner,0.016612,1,0,0,1.0,2
103322,Cash loans,F,N,Y,No child,121500.0,544491.0,17694.0,454500.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.010556,0,0,0,2.0,3
103323,Cash loans,M,N,Y,No child,270000.0,630000.0,20322.0,630000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.035792,1,0,1,2.0,2
103324,Cash loans,F,N,N,One child,112500.0,1078200.0,31653.0,900000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.025164,1,0,0,3.0,2
103325,Cash loans,F,N,Y,Two children,112500.0,450000.0,24543.0,450000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.02461,1,0,1,4.0,2
103326,Cash loans,F,N,Y,No child,180000.0,312768.0,15174.0,270000.0,Unaccompanied,Pensioner/Student/Unemployed,Higher education,Married,No or low rent,0.011703,0,0,0,2.0,2
103327,Cash loans,F,N,Y,No child,135000.0,450000.0,14503.5,450000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Not Married,Owner,0.030755,0,0,0,1.0,2
103328,Cash loans,F,N,Y,One child,540000.0,2156400.0,57015.0,1800000.0,Family,Commercial associate,Higher education,Married,Owner,0.04622,1,0,0,3.0,1
103329,Cash loans,F,N,Y,One child,135000.0,170640.0,13612.5,135000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.018634,1,0,0,3.0,2
103330,Cash loans,M,N,Y,No child,81000.0,490495.5,34884.0,454500.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.009549,0,0,1,2.0,2
103331,Cash loans,F,N,Y,No child,130500.0,755190.0,32125.5,675000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,No or low rent,0.018634,1,0,0,2.0,2
103332,Cash loans,F,N,Y,No child,112500.0,544500.0,31675.5,544500.0,Unaccompanied,Pensioner/Student/Unemployed,Higher education,Not Married,Owner,0.026392,0,0,1,1.0,2
103333,Cash loans,F,N,Y,No child,135000.0,508495.5,24462.0,454500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.018029,1,1,1,2.0,3
103335,Cash loans,F,N,Y,No child,54000.0,159264.0,10773.0,126000.0,Unaccompanied,Private worker,Higher education,Married,No or low rent,0.00496,1,0,0,2.0,2
103337,Cash loans,F,N,Y,No child,81000.0,113076.0,6048.0,81000.0,Unaccompanied,Pensioner/Student/Unemployed,Higher education,Widow,Owner,0.010966,0,0,0,1.0,2
103338,Cash loans,M,Y,Y,One child,292500.0,888840.0,32053.5,675000.0,Unaccompanied,Pensioner/Student/Unemployed,Higher education,Married,Owner,0.00963,0,0,0,3.0,2
103339,Cash loans,F,N,Y,No child,135000.0,630000.0,18549.0,630000.0,Unaccompanied,Pensioner/Student/Unemployed,Higher education,Not Married,Owner,0.020713,0,0,0,1.0,3
103340,Cash loans,M,N,N,Two children,135000.0,545040.0,26509.5,450000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Married,No or low rent,0.009334,1,1,1,4.0,2
103341,Cash loans,F,N,Y,One child,135000.0,339241.5,12312.0,238500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.025164,1,0,0,3.0,2
103342,Cash loans,M,N,Y,No child,202500.0,524403.0,48226.5,495000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Not Married,Tenant,0.002506,1,0,0,1.0,2
103343,Cash loans,M,N,N,No child,180000.0,450000.0,22977.0,450000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.018634,1,1,1,2.0,2
103344,Cash loans,F,N,Y,No child,54000.0,225000.0,9661.5,225000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.026392,0,0,1,2.0,2
103346,Cash loans,M,Y,Y,No child,90000.0,213948.0,23040.0,189000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.01885,1,0,0,2.0,2
103347,Cash loans,F,N,Y,No child,90000.0,381528.0,21901.5,315000.0,Unaccompanied,Private worker,Higher education,Married,Owner,0.010643,1,0,0,2.0,2
103348,Cash loans,F,Y,N,One child,112500.0,508495.5,20164.5,454500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.015221,1,0,0,3.0,2
103349,Cash loans,M,N,Y,No child,180000.0,679500.0,36333.0,679500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Not Married,Owner,0.028663,1,0,0,1.0,2
103350,Cash loans,M,N,N,No child,315000.0,1644255.0,43371.0,1372500.0,Unaccompanied,Public worker,Higher education,Married,Owner,0.04622,1,0,0,2.0,1
103351,Cash loans,F,N,Y,No child,189000.0,284400.0,10849.5,225000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.00496,0,0,0,2.0,2
103352,Revolving loans,M,Y,Y,One child,171000.0,180000.0,9000.0,180000.0,Family,Private worker,Incomplete higher,Married,Owner,0.0105,1,0,0,3.0,3
103353,Cash loans,M,Y,Y,One child,90000.0,175896.0,12028.5,126000.0,Unaccompanied,Commercial associate,Higher education,Married,Owner,0.019101,1,0,0,3.0,2
103354,Cash loans,F,N,Y,No child,112500.0,276277.5,11835.0,238500.0,Family,Private worker,Lower Secondary & Secondary,Married,Owner,0.030755,1,0,0,2.0,2
103355,Cash loans,M,N,Y,No child,99000.0,818671.5,37935.0,661500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.031329,1,0,1,2.0,2
103356,Cash loans,M,Y,N,No child,157500.0,808650.0,31464.0,675000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Not Married,Owner,0.00496,1,0,1,1.0,2
